ID,sexo,idade,gr_idade,situ_ocup
4879,Mulher,79,"[60,120)",Inativa
4880,Mulher,60,"[60,120)",Inativa
4881,Mulher,72,"[60,120)",Inativa
4882,Mulher,63,"[60,120)",Inativa
4883,Mulher,81,"[60,120)",Inativa
4884,Mulher,67,"[60,120)",Inativa
4885,Mulher,62,"[60,120)",Inativa
4886,Mulher,64,"[60,120)",Inativa
4887,Mulher,66,"[60,120)",Ocupada
4888,Mulher,83,"[60,120)",Inativa
4889,Mulher,69,"[60,120)",Inativa
4890,Mulher,71,"[60,120)",Inativa
4891,Mulher,79,"[60,120)",Inativa
4892,Mulher,68,"[60,120)",Inativa
4893,Mulher,64,"[60,120)",Inativa
4894,Mulher,73,"[60,120)",Inativa
4895,Mulher,62,"[60,120)",Inativa
4896,Mulher,75,"[60,120)",Ocupada
4897,Mulher,60,"[60,120)",Inativa
4898,Mulher,64,"[60,120)",Inativa
4899,Mulher,63,"[60,120)",Inativa
4900,Mulher,70,"[60,120)",Inativa
4901,Mulher,75,"[60,120)",Inativa
4902,Mulher,90,"[60,120)",Inativa
4903,Mulher,63,"[60,120)",Inativa
4904,Mulher,81,"[60,120)",Inativa
4905,Mulher,65,"[60,120)",Inativa
4906,Mulher,83,"[60,120)",Inativa
4907,Mulher,62,"[60,120)",Inativa
4908,Mulher,60,"[60,120)",Inativa
4909,Mulher,64,"[60,120)",Inativa
4910,Mulher,79,"[60,120)",Inativa
4911,Mulher,80,"[60,120)",Inativa
4912,Mulher,65,"[60,120)",Inativa
4913,Mulher,64,"[60,120)",Inativa
4914,Mulher,82,"[60,120)",Inativa
4915,Mulher,60,"[60,120)",Inativa
4916,Mulher,64,"[60,120)",Inativa
4917,Mulher,83,"[60,120)",Inativa
4918,Mulher,61,"[60,120)",Inativa
4919,Mulher,70,"[60,120)",Inativa
4920,Mulher,81,"[60,120)",Inativa
4921,Mulher,80,"[60,120)",Inativa
4922,Mulher,87,"[60,120)",Inativa
4923,Mulher,86,"[60,120)",Inativa
4924,Mulher,69,"[60,120)",Inativa
4925,Mulher,64,"[60,120)",Ocupada
4926,Mulher,80,"[60,120)",Inativa
4927,Mulher,77,"[60,120)",Inativa
4928,Mulher,79,"[60,120)",Inativa
4929,Mulher,69,"[60,120)",Inativa
4930,Mulher,67,"[60,120)",Inativa
4931,Mulher,81,"[60,120)",Inativa
4932,Mulher,61,"[60,120)",Ocupada
4933,Mulher,66,"[60,120)",Inativa
4934,Mulher,71,"[60,120)",Inativa
4935,Mulher,65,"[60,120)",Ocupada
4936,Mulher,64,"[60,120)",Inativa
4937,Mulher,70,"[60,120)",Inativa
4938,Mulher,62,"[60,120)",Ocupada
4939,Mulher,61,"[60,120)",Inativa
4940,Mulher,78,"[60,120)",Inativa
4941,Mulher,64,"[60,120)",Inativa
4942,Mulher,61,"[60,120)",Inativa
4943,Mulher,87,"[60,120)",Inativa
4944,Mulher,89,"[60,120)",Inativa
4945,Mulher,65,"[60,120)",Inativa
4946,Mulher,76,"[60,120)",Inativa
4947,Mulher,62,"[60,120)",Ocupada
4948,Mulher,66,"[60,120)",Ocupada
4949,Mulher,60,"[60,120)",Inativa
4950,Mulher,89,"[60,120)",Inativa
4951,Mulher,65,"[60,120)",Inativa
4952,Mulher,76,"[60,120)",Inativa
4953,Mulher,86,"[60,120)",Inativa
4954,Mulher,65,"[60,120)",Inativa
4955,Mulher,72,"[60,120)",Inativa
4956,Mulher,63,"[60,120)",Inativa
4957,Mulher,90,"[60,120)",Inativa
4958,Mulher,62,"[60,120)",Ocupada
4959,Mulher,68,"[60,120)",Inativa
4960,Mulher,71,"[60,120)",Inativa
4961,Mulher,65,"[60,120)",Inativa
4962,Mulher,80,"[60,120)",Inativa
4963,Mulher,77,"[60,120)",Inativa
4964,Mulher,64,"[60,120)",Inativa
4965,Mulher,89,"[60,120)",Inativa
4966,Mulher,78,"[60,120)",Inativa
4967,Mulher,70,"[60,120)",Inativa
4968,Mulher,63,"[60,120)",Inativa
4969,Mulher,65,"[60,120)",Inativa
4970,Mulher,60,"[60,120)",Inativa
4971,Mulher,66,"[60,120)",Inativa
4972,Mulher,78,"[60,120)",Inativa
4973,Mulher,72,"[60,120)",Inativa
4974,Mulher,67,"[60,120)",Inativa
4975,Mulher,68,"[60,120)",Inativa
4976,Mulher,66,"[60,120)",Inativa
4977,Mulher,83,"[60,120)",Inativa
4978,Mulher,90,"[60,120)",Inativa
4979,Mulher,70,"[60,120)",Ocupada
4980,Mulher,71,"[60,120)",Inativa
4981,Mulher,69,"[60,120)",Inativa
4982,Mulher,60,"[60,120)",Inativa
4983,Mulher,90,"[60,120)",Inativa
4984,Mulher,78,"[60,120)",Inativa
4985,Mulher,96,"[60,120)",Inativa
4986,Mulher,67,"[60,120)",Inativa
4987,Mulher,62,"[60,120)",Ocupada
4988,Mulher,60,"[60,120)",Ocupada
4989,Mulher,67,"[60,120)",Inativa
4990,Mulher,84,"[60,120)",Inativa
4991,Mulher,79,"[60,120)",Inativa
4992,Mulher,67,"[60,120)",Inativa
4993,Mulher,71,"[60,120)",Inativa
4994,Mulher,79,"[60,120)",Inativa
4995,Mulher,70,"[60,120)",Inativa
4996,Mulher,68,"[60,120)",Inativa
4997,Mulher,62,"[60,120)",Inativa
4998,Mulher,77,"[60,120)",Inativa
4999,Mulher,70,"[60,120)",Inativa
5000,Mulher,72,"[60,120)",Inativa
5001,Mulher,69,"[60,120)",Inativa
5002,Mulher,75,"[60,120)",Ocupada
5003,Mulher,81,"[60,120)",Inativa
5004,Mulher,82,"[60,120)",Inativa
5005,Mulher,73,"[60,120)",Inativa
5006,Mulher,69,"[60,120)",Inativa
5007,Mulher,70,"[60,120)",Inativa
5008,Mulher,83,"[60,120)",Inativa
5009,Mulher,77,"[60,120)",Inativa
5010,Mulher,72,"[60,120)",Ocupada
5011,Mulher,69,"[60,120)",Inativa
5012,Mulher,94,"[60,120)",Inativa
5013,Mulher,61,"[60,120)",Inativa
5014,Mulher,64,"[60,120)",Inativa
5015,Mulher,82,"[60,120)",Inativa
5016,Mulher,60,"[60,120)",Inativa
5017,Mulher,61,"[60,120)",Inativa
5018,Mulher,71,"[60,120)",Inativa
5019,Mulher,63,"[60,120)",Ocupada
5020,Mulher,67,"[60,120)",Inativa
5021,Mulher,64,"[60,120)",Inativa
5022,Mulher,77,"[60,120)",Inativa
5023,Mulher,62,"[60,120)",Inativa
5024,Mulher,84,"[60,120)",Inativa
5025,Mulher,60,"[60,120)",Inativa
5026,Mulher,66,"[60,120)",Inativa
5027,Mulher,62,"[60,120)",Ocupada
5028,Mulher,65,"[60,120)",Inativa
5029,Mulher,65,"[60,120)",Inativa
5030,Mulher,63,"[60,120)",Inativa
5031,Mulher,60,"[60,120)",Inativa
5032,Mulher,82,"[60,120)",Inativa
5033,Mulher,86,"[60,120)",Inativa
5034,Mulher,68,"[60,120)",Inativa
5035,Mulher,80,"[60,120)",Inativa
5036,Mulher,64,"[60,120)",Inativa
5037,Mulher,71,"[60,120)",Inativa
5038,Mulher,64,"[60,120)",Inativa
5039,Mulher,72,"[60,120)",Inativa
5040,Mulher,65,"[60,120)",Ocupada
5041,Mulher,74,"[60,120)",Inativa
5042,Mulher,63,"[60,120)",Inativa
5043,Mulher,63,"[60,120)",Inativa
5044,Mulher,63,"[60,120)",Inativa
5045,Mulher,85,"[60,120)",Inativa
5046,Mulher,61,"[60,120)",Inativa
5047,Mulher,65,"[60,120)",Inativa
5048,Mulher,65,"[60,120)",Inativa
5049,Mulher,62,"[60,120)",Ocupada
5050,Mulher,82,"[60,120)",Inativa
5051,Mulher,69,"[60,120)",Inativa
5052,Mulher,60,"[60,120)",Inativa
5053,Mulher,63,"[60,120)",Desocupada
5054,Mulher,80,"[60,120)",Inativa
5055,Mulher,65,"[60,120)",Inativa
5056,Mulher,65,"[60,120)",Inativa
5057,Mulher,74,"[60,120)",Inativa
5058,Mulher,62,"[60,120)",Ocupada
5059,Mulher,72,"[60,120)",Inativa
5060,Mulher,81,"[60,120)",Inativa
5061,Mulher,62,"[60,120)",Inativa
5062,Mulher,72,"[60,120)",Inativa
5063,Mulher,72,"[60,120)",Inativa
5064,Mulher,75,"[60,120)",Inativa
5065,Mulher,70,"[60,120)",Inativa
5066,Mulher,78,"[60,120)",Inativa
5067,Mulher,61,"[60,120)",Ocupada
5068,Mulher,81,"[60,120)",Inativa
5069,Mulher,102,"[60,120)",Inativa
5070,Mulher,64,"[60,120)",Inativa
5071,Mulher,75,"[60,120)",Inativa
5072,Mulher,92,"[60,120)",Inativa
5073,Mulher,66,"[60,120)",Ocupada
5074,Mulher,65,"[60,120)",Inativa
5075,Mulher,71,"[60,120)",Inativa
5076,Mulher,77,"[60,120)",Inativa
5077,Mulher,97,"[60,120)",Inativa
5078,Mulher,77,"[60,120)",Inativa
5079,Mulher,68,"[60,120)",Ocupada
5080,Mulher,69,"[60,120)",Inativa
5081,Mulher,72,"[60,120)",Inativa
5082,Mulher,76,"[60,120)",Inativa
5083,Mulher,74,"[60,120)",Ocupada
5084,Mulher,70,"[60,120)",Inativa
5085,Mulher,70,"[60,120)",Inativa
5086,Mulher,61,"[60,120)",Ocupada
5087,Mulher,76,"[60,120)",Inativa
5088,Mulher,62,"[60,120)",Inativa
5089,Mulher,89,"[60,120)",Inativa
5090,Mulher,65,"[60,120)",Inativa
5091,Mulher,73,"[60,120)",Inativa
5092,Mulher,72,"[60,120)",Inativa
5093,Mulher,74,"[60,120)",Inativa
5094,Mulher,62,"[60,120)",Inativa
5095,Mulher,89,"[60,120)",Inativa
5096,Mulher,77,"[60,120)",Inativa
5097,Mulher,72,"[60,120)",Inativa
5098,Mulher,88,"[60,120)",Inativa
5099,Mulher,61,"[60,120)",Inativa
5100,Mulher,61,"[60,120)",Inativa
5101,Mulher,62,"[60,120)",Inativa
5102,Mulher,84,"[60,120)",Inativa
5103,Mulher,66,"[60,120)",Inativa
5104,Mulher,76,"[60,120)",Inativa
5105,Mulher,79,"[60,120)",Inativa
5106,Mulher,77,"[60,120)",Inativa
5107,Mulher,76,"[60,120)",Inativa
5108,Mulher,60,"[60,120)",Ocupada
5109,Mulher,91,"[60,120)",Inativa
5110,Mulher,73,"[60,120)",Inativa
5111,Mulher,66,"[60,120)",Ocupada
5112,Mulher,62,"[60,120)",Inativa
5113,Mulher,66,"[60,120)",Inativa
5114,Mulher,68,"[60,120)",Inativa
5115,Mulher,90,"[60,120)",Inativa
5116,Mulher,80,"[60,120)",Inativa
5117,Mulher,73,"[60,120)",Inativa
5118,Mulher,78,"[60,120)",Inativa
5119,Mulher,62,"[60,120)",Inativa
5120,Mulher,76,"[60,120)",Inativa
5121,Mulher,60,"[60,120)",Inativa
5122,Mulher,66,"[60,120)",Inativa
5123,Mulher,70,"[60,120)",Ocupada
5124,Mulher,81,"[60,120)",Inativa
5125,Mulher,86,"[60,120)",Inativa
5126,Mulher,94,"[60,120)",Inativa
5127,Mulher,60,"[60,120)",Inativa
5128,Mulher,81,"[60,120)",Inativa
5129,Mulher,62,"[60,120)",Inativa
5130,Mulher,63,"[60,120)",Ocupada
5131,Mulher,60,"[60,120)",Inativa
5132,Mulher,69,"[60,120)",Inativa
5133,Mulher,70,"[60,120)",Inativa
5134,Mulher,60,"[60,120)",Inativa
5135,Mulher,84,"[60,120)",Inativa
5136,Mulher,60,"[60,120)",Inativa
5137,Mulher,63,"[60,120)",Inativa
5138,Mulher,75,"[60,120)",Inativa
5139,Mulher,81,"[60,120)",Inativa
5140,Mulher,79,"[60,120)",Inativa
5141,Mulher,81,"[60,120)",Inativa
5142,Mulher,66,"[60,120)",Inativa
5143,Mulher,62,"[60,120)",Inativa
5144,Mulher,68,"[60,120)",Inativa
5145,Mulher,79,"[60,120)",Inativa
5146,Mulher,76,"[60,120)",Inativa
5147,Mulher,62,"[60,120)",Inativa
5148,Mulher,60,"[60,120)",Inativa
5149,Mulher,71,"[60,120)",Inativa
5150,Mulher,60,"[60,120)",Inativa
5151,Mulher,62,"[60,120)",Inativa
5152,Mulher,64,"[60,120)",Inativa
5153,Mulher,79,"[60,120)",Inativa
5154,Mulher,67,"[60,120)",Inativa
5155,Mulher,87,"[60,120)",Inativa
5156,Mulher,65,"[60,120)",Inativa
5157,Mulher,66,"[60,120)",Inativa
5158,Mulher,64,"[60,120)",Inativa
5159,Mulher,63,"[60,120)",Inativa
5160,Mulher,67,"[60,120)",Inativa
5161,Mulher,84,"[60,120)",Inativa
5162,Mulher,66,"[60,120)",Inativa
5163,Mulher,69,"[60,120)",Inativa
5164,Mulher,71,"[60,120)",Inativa
5165,Mulher,63,"[60,120)",Inativa
5166,Mulher,67,"[60,120)",Inativa
5167,Mulher,68,"[60,120)",Inativa
5168,Mulher,65,"[60,120)",Inativa
5169,Mulher,70,"[60,120)",Inativa
5170,Mulher,61,"[60,120)",Inativa
5171,Mulher,71,"[60,120)",Inativa
5172,Mulher,66,"[60,120)",Inativa
5173,Mulher,84,"[60,120)",Inativa
5174,Mulher,68,"[60,120)",Inativa
5175,Mulher,64,"[60,120)",Ocupada
5176,Mulher,71,"[60,120)",Inativa
5177,Mulher,63,"[60,120)",Inativa
5178,Mulher,69,"[60,120)",Inativa
5179,Mulher,81,"[60,120)",Inativa
5180,Mulher,76,"[60,120)",Inativa
5181,Mulher,65,"[60,120)",Inativa
5182,Mulher,63,"[60,120)",Inativa
5183,Mulher,84,"[60,120)",Inativa
5184,Mulher,78,"[60,120)",Inativa
5185,Mulher,75,"[60,120)",Inativa
5186,Mulher,64,"[60,120)",Inativa
5187,Mulher,64,"[60,120)",Inativa
5188,Mulher,81,"[60,120)",Inativa
5189,Mulher,82,"[60,120)",Inativa
5190,Mulher,65,"[60,120)",Inativa
5191,Mulher,74,"[60,120)",Inativa
5192,Mulher,60,"[60,120)",Inativa
5193,Mulher,67,"[60,120)",Inativa
5194,Mulher,66,"[60,120)",Inativa
5195,Mulher,61,"[60,120)",Ocupada
5196,Mulher,73,"[60,120)",Inativa
5197,Mulher,76,"[60,120)",Inativa
5198,Mulher,69,"[60,120)",Inativa
5199,Mulher,68,"[60,120)",Inativa
5200,Mulher,65,"[60,120)",Inativa
5201,Mulher,66,"[60,120)",Inativa
5202,Mulher,74,"[60,120)",Inativa
5203,Mulher,69,"[60,120)",Inativa
5204,Mulher,78,"[60,120)",Inativa
5205,Mulher,97,"[60,120)",Inativa
5206,Mulher,62,"[60,120)",Inativa
5207,Mulher,81,"[60,120)",Inativa
5208,Mulher,71,"[60,120)",Inativa
5209,Mulher,68,"[60,120)",Inativa
5210,Mulher,83,"[60,120)",Inativa
5211,Mulher,60,"[60,120)",Ocupada
5212,Mulher,75,"[60,120)",Inativa
5213,Mulher,60,"[60,120)",Ocupada
5214,Mulher,76,"[60,120)",Inativa
5215,Mulher,74,"[60,120)",Inativa
5216,Mulher,75,"[60,120)",Inativa
5217,Mulher,89,"[60,120)",Inativa
5218,Mulher,62,"[60,120)",Inativa
5219,Mulher,66,"[60,120)",Inativa
5220,Mulher,65,"[60,120)",Inativa
5221,Mulher,64,"[60,120)",Inativa
5222,Mulher,75,"[60,120)",Inativa
5223,Mulher,75,"[60,120)",Inativa
5224,Mulher,76,"[60,120)",Inativa
5225,Mulher,67,"[60,120)",Inativa
5226,Mulher,67,"[60,120)",Inativa
5227,Mulher,62,"[60,120)",Inativa
5228,Mulher,64,"[60,120)",Inativa
5229,Mulher,78,"[60,120)",Inativa
5230,Mulher,92,"[60,120)",Inativa
5231,Mulher,70,"[60,120)",Inativa
5232,Mulher,82,"[60,120)",Inativa
5233,Mulher,72,"[60,120)",Inativa
5234,Mulher,85,"[60,120)",Inativa
5235,Mulher,63,"[60,120)",Inativa
5236,Mulher,84,"[60,120)",Inativa
5237,Mulher,75,"[60,120)",Inativa
5238,Mulher,70,"[60,120)",Inativa
5239,Mulher,85,"[60,120)",Inativa
5240,Mulher,67,"[60,120)",Inativa
5241,Mulher,75,"[60,120)",Inativa
5242,Mulher,82,"[60,120)",Inativa
5243,Mulher,73,"[60,120)",Inativa
5244,Mulher,60,"[60,120)",Inativa
5245,Mulher,68,"[60,120)",Inativa
5246,Mulher,63,"[60,120)",Inativa
5247,Mulher,64,"[60,120)",Inativa
5248,Mulher,62,"[60,120)",Inativa
5249,Mulher,66,"[60,120)",Inativa
5250,Mulher,65,"[60,120)",Ocupada
5251,Mulher,61,"[60,120)",Inativa
5252,Mulher,67,"[60,120)",Inativa
5253,Mulher,80,"[60,120)",Inativa
5254,Mulher,69,"[60,120)",Inativa
5255,Mulher,67,"[60,120)",Inativa
5256,Mulher,73,"[60,120)",Inativa
5257,Mulher,80,"[60,120)",Inativa
5258,Mulher,85,"[60,120)",Inativa
5259,Mulher,61,"[60,120)",Inativa
5260,Mulher,62,"[60,120)",Inativa
5261,Mulher,86,"[60,120)",Inativa
5262,Mulher,64,"[60,120)",Inativa
5263,Mulher,88,"[60,120)",Inativa
5264,Mulher,73,"[60,120)",Inativa
5265,Mulher,64,"[60,120)",Inativa
5266,Mulher,60,"[60,120)",Ocupada
5267,Mulher,68,"[60,120)",Inativa
5268,Mulher,60,"[60,120)",Inativa
5269,Mulher,81,"[60,120)",Inativa
5270,Mulher,60,"[60,120)",Inativa
5271,Mulher,64,"[60,120)",Inativa
5272,Mulher,65,"[60,120)",Ocupada
5273,Mulher,77,"[60,120)",Inativa
5274,Mulher,67,"[60,120)",Inativa
5275,Mulher,67,"[60,120)",Inativa
5276,Mulher,78,"[60,120)",Inativa
5277,Mulher,82,"[60,120)",Inativa
5278,Mulher,68,"[60,120)",Inativa
5279,Mulher,62,"[60,120)",Inativa
5280,Mulher,74,"[60,120)",Inativa
5281,Mulher,61,"[60,120)",Inativa
5282,Mulher,66,"[60,120)",Inativa
5283,Mulher,72,"[60,120)",Inativa
5284,Mulher,80,"[60,120)",Inativa
5285,Mulher,75,"[60,120)",Inativa
5286,Mulher,82,"[60,120)",Inativa
5287,Mulher,72,"[60,120)",Inativa
5288,Mulher,71,"[60,120)",Inativa
5289,Mulher,64,"[60,120)",Inativa
5290,Mulher,70,"[60,120)",Inativa
5291,Mulher,82,"[60,120)",Inativa
5292,Mulher,75,"[60,120)",Ocupada
5293,Mulher,83,"[60,120)",Inativa
5294,Mulher,72,"[60,120)",Inativa
5295,Mulher,76,"[60,120)",Inativa
5296,Mulher,80,"[60,120)",Inativa
5297,Mulher,65,"[60,120)",Inativa
5298,Mulher,64,"[60,120)",Inativa
5299,Mulher,78,"[60,120)",Inativa
5300,Mulher,62,"[60,120)",Inativa
5301,Mulher,79,"[60,120)",Inativa
5302,Mulher,71,"[60,120)",Inativa
5303,Mulher,64,"[60,120)",Ocupada
5304,Mulher,70,"[60,120)",Inativa
5305,Mulher,90,"[60,120)",Inativa
5306,Mulher,71,"[60,120)",Ocupada
5307,Mulher,79,"[60,120)",Inativa
5308,Mulher,75,"[60,120)",Inativa
5309,Mulher,73,"[60,120)",Inativa
5310,Mulher,67,"[60,120)",Inativa
5311,Mulher,66,"[60,120)",Inativa
5312,Mulher,69,"[60,120)",Inativa
5313,Mulher,90,"[60,120)",Inativa
5314,Mulher,63,"[60,120)",Inativa
5315,Mulher,67,"[60,120)",Inativa
5316,Mulher,75,"[60,120)",Inativa
5317,Mulher,70,"[60,120)",Inativa
5318,Mulher,72,"[60,120)",Inativa
5319,Mulher,61,"[60,120)",Inativa
5320,Mulher,60,"[60,120)",Inativa
5321,Mulher,68,"[60,120)",Inativa
5322,Mulher,82,"[60,120)",Inativa
5323,Mulher,86,"[60,120)",Inativa
5324,Mulher,65,"[60,120)",Inativa
5325,Mulher,61,"[60,120)",Inativa
5326,Mulher,65,"[60,120)",Inativa
5327,Mulher,77,"[60,120)",Inativa
5328,Mulher,60,"[60,120)",Inativa
5329,Mulher,71,"[60,120)",Inativa
5330,Mulher,90,"[60,120)",Inativa
5331,Mulher,89,"[60,120)",Inativa
5332,Mulher,70,"[60,120)",Inativa
5333,Mulher,60,"[60,120)",Inativa
5334,Mulher,74,"[60,120)",Inativa
5335,Mulher,63,"[60,120)",Inativa
5336,Mulher,75,"[60,120)",Inativa
5337,Mulher,99,"[60,120)",Inativa
5338,Mulher,61,"[60,120)",Inativa
5339,Mulher,62,"[60,120)",Inativa
5340,Mulher,65,"[60,120)",Inativa
5341,Mulher,64,"[60,120)",Inativa
5342,Mulher,82,"[60,120)",Inativa
5343,Mulher,79,"[60,120)",Inativa
5344,Mulher,82,"[60,120)",Inativa
5345,Mulher,86,"[60,120)",Inativa
5346,Mulher,68,"[60,120)",Inativa
5347,Mulher,74,"[60,120)",Inativa
5348,Mulher,76,"[60,120)",Inativa
5349,Mulher,81,"[60,120)",Inativa
5350,Mulher,65,"[60,120)",Inativa
5351,Mulher,70,"[60,120)",Inativa
5352,Mulher,82,"[60,120)",Inativa
5353,Mulher,73,"[60,120)",Inativa
5354,Mulher,67,"[60,120)",Inativa
5355,Mulher,62,"[60,120)",Inativa
5356,Mulher,72,"[60,120)",Inativa
5357,Mulher,84,"[60,120)",Inativa
5358,Mulher,90,"[60,120)",Inativa
5359,Mulher,74,"[60,120)",Inativa
5360,Mulher,68,"[60,120)",Inativa
5361,Mulher,60,"[60,120)",Inativa
5362,Mulher,67,"[60,120)",Inativa
5363,Mulher,80,"[60,120)",Inativa
5364,Mulher,75,"[60,120)",Inativa
5365,Mulher,60,"[60,120)",Inativa
5366,Mulher,84,"[60,120)",Inativa
5367,Mulher,72,"[60,120)",Inativa
5368,Mulher,68,"[60,120)",Inativa
5369,Mulher,70,"[60,120)",Inativa
5370,Mulher,74,"[60,120)",Inativa
5371,Mulher,63,"[60,120)",Inativa
5372,Mulher,87,"[60,120)",Inativa
5373,Mulher,83,"[60,120)",Inativa
5374,Mulher,63,"[60,120)",Inativa
5375,Mulher,73,"[60,120)",Inativa
5376,Mulher,86,"[60,120)",Inativa
5377,Mulher,64,"[60,120)",Inativa
5378,Mulher,63,"[60,120)",Inativa
5379,Mulher,67,"[60,120)",Inativa
5380,Mulher,74,"[60,120)",Inativa
5381,Mulher,67,"[60,120)",Ocupada
5382,Mulher,70,"[60,120)",Inativa
5383,Mulher,67,"[60,120)",Inativa
5384,Mulher,65,"[60,120)",Inativa
5385,Mulher,65,"[60,120)",Inativa
5386,Mulher,62,"[60,120)",Inativa
5387,Mulher,87,"[60,120)",Inativa
5388,Mulher,76,"[60,120)",Inativa
5389,Mulher,68,"[60,120)",Inativa
5390,Mulher,65,"[60,120)",Ocupada
5391,Mulher,64,"[60,120)",Inativa
5392,Mulher,60,"[60,120)",Inativa
5393,Mulher,81,"[60,120)",Ocupada
5394,Mulher,60,"[60,120)",Inativa
5395,Mulher,60,"[60,120)",Inativa
5396,Mulher,60,"[60,120)",Inativa
5397,Mulher,74,"[60,120)",Inativa
5398,Mulher,74,"[60,120)",Inativa
5399,Mulher,91,"[60,120)",Inativa
5400,Mulher,82,"[60,120)",Inativa
5401,Mulher,73,"[60,120)",Inativa
5402,Mulher,78,"[60,120)",Inativa
5403,Mulher,71,"[60,120)",Inativa
5404,Mulher,78,"[60,120)",Inativa
5405,Mulher,60,"[60,120)",Inativa
5406,Mulher,64,"[60,120)",Inativa
5407,Mulher,85,"[60,120)",Inativa
5408,Mulher,68,"[60,120)",Inativa
5409,Mulher,76,"[60,120)",Inativa
5410,Mulher,76,"[60,120)",Inativa
5411,Mulher,65,"[60,120)",Inativa
5412,Mulher,83,"[60,120)",Inativa
5413,Mulher,73,"[60,120)",Inativa
5414,Mulher,78,"[60,120)",Inativa
5415,Mulher,65,"[60,120)",Inativa
5416,Mulher,82,"[60,120)",Inativa
5417,Mulher,66,"[60,120)",Inativa
5418,Mulher,71,"[60,120)",Inativa
5419,Mulher,76,"[60,120)",Inativa
5420,Mulher,64,"[60,120)",Inativa
5421,Mulher,71,"[60,120)",Inativa
5422,Mulher,66,"[60,120)",Inativa
5423,Mulher,64,"[60,120)",Inativa
5424,Mulher,60,"[60,120)",Inativa
5425,Mulher,68,"[60,120)",Inativa
5426,Mulher,81,"[60,120)",Inativa
5427,Mulher,64,"[60,120)",Inativa
5428,Mulher,76,"[60,120)",Inativa
5429,Mulher,81,"[60,120)",Inativa
5430,Mulher,86,"[60,120)",Inativa
5431,Mulher,78,"[60,120)",Inativa
5432,Mulher,81,"[60,120)",Inativa
5433,Mulher,81,"[60,120)",Inativa
5434,Mulher,68,"[60,120)",Inativa
5435,Mulher,62,"[60,120)",Inativa
5436,Mulher,74,"[60,120)",Inativa
5437,Mulher,71,"[60,120)",Inativa
5438,Mulher,74,"[60,120)",Inativa
5439,Mulher,85,"[60,120)",Inativa
5440,Mulher,60,"[60,120)",Inativa
5441,Mulher,60,"[60,120)",Inativa
5442,Mulher,60,"[60,120)",Inativa
5443,Mulher,71,"[60,120)",Ocupada
5444,Mulher,83,"[60,120)",Inativa
5445,Mulher,69,"[60,120)",Inativa
5446,Mulher,75,"[60,120)",Inativa
5447,Mulher,66,"[60,120)",Inativa
5448,Mulher,78,"[60,120)",Inativa
5449,Mulher,61,"[60,120)",Ocupada
5450,Mulher,80,"[60,120)",Inativa
5451,Mulher,61,"[60,120)",Inativa
5452,Mulher,73,"[60,120)",Inativa
5453,Mulher,69,"[60,120)",Inativa
5454,Mulher,68,"[60,120)",Inativa
5455,Mulher,67,"[60,120)",Inativa
5456,Mulher,60,"[60,120)",Ocupada
5457,Mulher,63,"[60,120)",Inativa
5458,Mulher,71,"[60,120)",Inativa
5459,Mulher,60,"[60,120)",Ocupada
5460,Mulher,60,"[60,120)",Inativa
5461,Mulher,63,"[60,120)",Inativa
5462,Mulher,64,"[60,120)",Ocupada
5463,Mulher,71,"[60,120)",Inativa
5464,Mulher,82,"[60,120)",Inativa
5465,Mulher,99,"[60,120)",Inativa
5466,Mulher,61,"[60,120)",Inativa
5467,Mulher,62,"[60,120)",Inativa
5468,Mulher,92,"[60,120)",Inativa
5469,Mulher,71,"[60,120)",Inativa
5470,Mulher,67,"[60,120)",Inativa
5471,Mulher,71,"[60,120)",Inativa
5472,Mulher,60,"[60,120)",Inativa
5473,Mulher,84,"[60,120)",Inativa
5474,Mulher,66,"[60,120)",Inativa
5475,Mulher,61,"[60,120)",Inativa
5476,Mulher,62,"[60,120)",Inativa
5477,Mulher,74,"[60,120)",Ocupada
5478,Mulher,60,"[60,120)",Ocupada
5479,Mulher,65,"[60,120)",Inativa
5480,Mulher,64,"[60,120)",Inativa
5481,Mulher,80,"[60,120)",Inativa
5482,Mulher,63,"[60,120)",Inativa
5483,Mulher,89,"[60,120)",Inativa
5484,Mulher,68,"[60,120)",Inativa
5485,Mulher,65,"[60,120)",Inativa
5486,Mulher,76,"[60,120)",Inativa
5487,Mulher,68,"[60,120)",Inativa
5488,Mulher,67,"[60,120)",Inativa
5489,Mulher,69,"[60,120)",Ocupada
5490,Mulher,76,"[60,120)",Inativa
5491,Mulher,65,"[60,120)",Inativa
5492,Mulher,63,"[60,120)",Inativa
5493,Mulher,79,"[60,120)",Inativa
5494,Mulher,66,"[60,120)",Inativa
5495,Mulher,70,"[60,120)",Ocupada
5496,Mulher,64,"[60,120)",Inativa
5497,Mulher,70,"[60,120)",Inativa
5498,Mulher,73,"[60,120)",Inativa
5499,Mulher,90,"[60,120)",Inativa
5500,Mulher,81,"[60,120)",Inativa
5501,Mulher,61,"[60,120)",Inativa
5502,Mulher,82,"[60,120)",Inativa
5503,Mulher,77,"[60,120)",Inativa
5504,Mulher,62,"[60,120)",Inativa
5505,Mulher,77,"[60,120)",Inativa
5506,Mulher,83,"[60,120)",Inativa
5507,Mulher,71,"[60,120)",Inativa
5508,Mulher,75,"[60,120)",Ocupada
5509,Mulher,60,"[60,120)",Inativa
5510,Mulher,72,"[60,120)",Inativa
